r_t1, r_t2, c_prob, c_prob_epoch_t0, c_prob_epoch_t1, cp, obs_cp, mu_rewards, std_rewards
0.000000,3.609800,0.661273,0.444444,0.555556,0.000000,1.000000,3.000000,1.000000
1.445640,0.000000,0.661638,0.500000,0.500000,0.000000,1.000000,3.000000,1.000000
0.000000,3.863426,0.660926,0.454545,0.545455,0.000000,1.000000,3.000000,1.000000
0.000000,2.082952,0.660215,0.416667,0.583333,0.000000,0.000000,3.000000,1.000000
1.711771,0.000000,0.660580,0.461538,0.538462,0.000000,1.000000,3.000000,1.000000
0.000000,3.705646,0.659871,0.428571,0.571429,0.000000,1.000000,3.000000,1.000000
3.768957,0.000000,0.660236,0.466667,0.533333,0.000000,1.000000,3.000000,1.000000
3.392596,0.000000,0.660600,0.500000,0.500000,0.000000,0.000000,3.000000,1.000000
1.790568,0.000000,0.659893,1.000000,0.000000,1.000000,0.000000,3.000000,1.000000
3.412828,0.000000,0.659188,1.000000,0.000000,0.000000,0.000000,3.000000,1.000000
0.000000,2.959939,0.659552,0.666667,0.333333,0.000000,1.000000,3.000000,1.000000
3.635579,0.000000,0.658849,0.750000,0.250000,0.000000,1.000000,3.000000,1.000000
0.000000,1.924579,0.659212,0.600000,0.400000,0.000000,1.000000,3.000000,1.000000
0.000000,2.583956,0.659574,0.500000,0.500000,0.000000,0.000000,3.000000,1.000000
0.000000,2.449656,0.659936,0.428571,0.571429,0.000000,0.000000,3.000000,1.000000
0.000000,0.688368,0.660297,0.375000,0.625000,0.000000,0.000000,3.000000,1.000000
0.000000,4.680840,0.660657,0.333333,0.666667,0.000000,0.000000,3.000000,1.000000
4.865380,0.000000,0.659958,0.400000,0.600000,0.000000,1.000000,3.000000,1.000000
0.000000,3.919354,0.660317,0.363636,0.636364,0.000000,1.000000,3.000000,1.000000
2.852006,0.000000,0.659619,0.416667,0.583333,0.000000,1.000000,3.000000,1.000000
4.033073,0.000000,0.658923,0.461538,0.538462,0.000000,0.000000,3.000000,1.000000
0.000000,3.499845,0.659283,0.428571,0.571429,0.000000,1.000000,3.000000,1.000000
0.000000,2.290933,0.659642,0.400000,0.600000,0.000000,0.000000,3.000000,1.000000
0.000000,3.382757,0.660000,0.375000,0.625000,0.000000,0.000000,3.000000,1.000000
0.000000,3.751496,0.660358,0.352941,0.647059,0.000000,0.000000,3.000000,1.000000
3.452171,0.000000,0.659664,0.388889,0.611111,0.000000,1.000000,3.000000,1.000000
2.106117,0.000000,0.658972,0.421053,0.578947,0.000000,0.000000,3.000000,1.000000
0.000000,5.586322,0.659329,0.400000,0.600000,0.000000,1.000000,3.000000,1.000000
5.199808,0.000000,0.658639,0.428571,0.571429,0.000000,1.000000,3.000000,1.000000
2.411012,0.000000,0.658996,1.000000,0.000000,1.000000,0.000000,3.000000,1.000000
2.455668,0.000000,0.659352,1.000000,0.000000,0.000000,0.000000,3.000000,1.000000
1.541893,0.000000,0.659708,1.000000,0.000000,0.000000,0.000000,3.000000,1.000000
2.974454,0.000000,0.660063,1.000000,0.000000,0.000000,0.000000,3.000000,1.000000
2.872963,0.000000,0.660417,1.000000,0.000000,0.000000,0.000000,3.000000,1.000000
0.000000,1.032309,0.659729,0.833333,0.166667,0.000000,1.000000,3.000000,1.000000
0.000000,3.830454,0.659044,0.714286,0.285714,0.000000,0.000000,3.000000,1.000000
0.000000,4.670895,0.658359,0.625000,0.375000,0.000000,0.000000,3.000000,1.000000
0.000000,3.160860,0.657676,0.555556,0.444444,0.000000,0.000000,3.000000,1.000000
2.557209,0.000000,0.658031,0.600000,0.400000,0.000000,1.000000,3.000000,1.000000
0.000000,4.508860,0.657350,0.545455,0.454545,0.000000,1.000000,3.000000,1.000000
0.000000,2.534044,0.656670,0.500000,0.500000,0.000000,0.000000,3.000000,1.000000
2.027588,0.000000,0.657025,0.538462,0.461538,0.000000,1.000000,3.000000,1.000000
0.000000,3.373175,0.656347,0.500000,0.500000,0.000000,1.000000,3.000000,1.000000
0.000000,1.548535,0.655670,0.466667,0.533333,0.000000,0.000000,3.000000,1.000000
2.716356,0.000000,0.656025,0.500000,0.500000,0.000000,1.000000,3.000000,1.000000
0.000000,4.019240,0.655350,0.470588,0.529412,0.000000,1.000000,3.000000,1.000000
0.000000,2.815454,0.655704,0.000000,1.000000,1.000000,0.000000,3.000000,1.000000
0.000000,4.340491,0.656057,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,0.385166,0.656410,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,2.526205,0.656762,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
0.000000,5.104574,0.657114,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
2.527432,0.000000,0.656442,0.166667,0.833333,0.000000,1.000000,3.000000,1.000000
0.000000,3.026837,0.656793,0.142857,0.857143,0.000000,1.000000,3.000000,1.000000
0.000000,4.214802,0.657143,0.125000,0.875000,0.000000,0.000000,3.000000,1.000000
3.841520,0.000000,0.656473,0.222222,0.777778,0.000000,1.000000,3.000000,1.000000
4.177942,0.000000,0.655804,0.300000,0.700000,0.000000,0.000000,3.000000,1.000000
2.634860,0.000000,0.655137,0.363636,0.636364,0.000000,0.000000,3.000000,1.000000
4.667790,0.000000,0.654472,0.416667,0.583333,0.000000,0.000000,3.000000,1.000000
0.000000,3.050415,0.654822,0.384615,0.615385,0.000000,1.000000,3.000000,1.000000
3.622201,0.000000,0.654158,0.428571,0.571429,0.000000,1.000000,3.000000,1.000000
0.000000,2.647088,0.654509,0.400000,0.600000,0.000000,1.000000,3.000000,1.000000
0.000000,2.292611,0.654858,0.375000,0.625000,0.000000,0.000000,3.000000,1.000000
0.000000,3.377559,0.655207,0.352941,0.647059,0.000000,0.000000,3.000000,1.000000
3.457512,0.000000,0.654545,0.388889,0.611111,0.000000,1.000000,3.000000,1.000000
0.000000,2.089296,0.654894,0.368421,0.631579,0.000000,1.000000,3.000000,1.000000
0.000000,1.077665,0.655242,0.350000,0.650000,0.000000,0.000000,3.000000,1.000000
3.425742,0.000000,0.654582,0.380952,0.619048,0.000000,1.000000,3.000000,1.000000
0.000000,3.149896,0.653924,0.000000,1.000000,1.000000,1.000000,3.000000,1.000000
0.000000,3.356976,0.653266,0.000000,1.000000,0.000000,0.000000,3.000000,1.000000
1.300261,0.000000,0.653614,0.333333,0.666667,0.000000,1.000000,3.000000,1.000000
3.958055,0.000000,0.653962,0.500000,0.500000,0.000000,0.000000,3.000000,1.000000
3.897641,0.000000,0.654309,0.600000,0.400000,0.000000,0.000000,3.000000,1.000000
2.120322,0.000000,0.654655,0.666667,0.333333,0.000000,0.000000,3.000000,1.000000
5.055014,0.000000,0.655000,0.714286,0.285714,0.000000,0.000000,3.000000,1.000000
