                     mean          std       2.5q         25q        50q        75q      97.5q       mc err
t_subj(hv).770   0.121435  0.000835232   0.119582    0.120898   0.121501   0.122034    0.12282  1.78492e-05
t_subj(hv).771   0.140101  0.000924049   0.137991    0.139521   0.140207   0.140763   0.141669    1.878e-05
t_subj(hv).772  0.0953041   0.00128719   0.092582   0.0944637  0.0954203  0.0962365  0.0975403  2.88493e-05
t_subj(hv).773   0.160049  0.000947873   0.158014    0.159442   0.160109   0.160719   0.161702  1.88515e-05
t_subj(hv).774   0.105309   0.00100021   0.103197    0.104642    0.10536   0.106038   0.107086  2.08057e-05
t_subj(hv).775  0.0958777   0.00131195  0.0929215   0.0950637  0.0959782  0.0968002  0.0981162  2.62689e-05
t_subj(hv).776  0.0979112    0.0013691  0.0949396   0.0970682  0.0980171  0.0988717   0.100255  3.15375e-05
t_subj(hv).777   0.175417   0.00114795   0.172976     0.17471   0.175499   0.176231   0.177382  2.60378e-05
t_subj(hv).778   0.099714   0.00178242  0.0956492   0.0986529   0.099817   0.100964   0.102802  4.22802e-05
t_subj(hv).779   0.126537   0.00123306   0.123859    0.125712   0.126609   0.127417   0.128717  2.78059e-05
t_subj(hv).780   0.229554   0.00128122   0.226869    0.228707   0.229648   0.230503   0.231738  2.93132e-05
t_subj(hv).781   0.180125   0.00105994   0.177819    0.179489   0.180191   0.180879   0.182023  2.42936e-05
t_subj(hv).782   0.119867   0.00115521   0.117235    0.119164   0.119961   0.120681    0.12186  2.58234e-05
t_subj(hv).783   0.138376   0.00104367   0.136159    0.137723   0.138443   0.139107   0.140258     2.23e-05
t_subj(hv).784   0.107442   0.00137463   0.104446    0.106599   0.107542   0.108437   0.109818  3.19119e-05
t_subj(lc).761   0.182318   0.00129545    0.17962    0.181471   0.182384   0.183211   0.184704  3.39755e-05
t_subj(lc).762   0.166873   0.00136269   0.163889    0.165991   0.166959   0.167842   0.169228  3.36838e-05
t_subj(lc).763   0.109613   0.00151562   0.106296    0.108679   0.109694   0.110703   0.112254  3.22483e-05
t_subj(lc).764    0.10158    0.0012814  0.0987214    0.100759    0.10169   0.102466   0.103785   2.9555e-05
t_subj(lc).765    0.11664   0.00105699   0.114279    0.115995   0.116765   0.117402   0.118382  2.35144e-05
t_subj(lc).766   0.097185  0.000703944  0.0956898   0.0967401  0.0972463    0.09771  0.0983446  1.78274e-05
t_subj(lc).767    0.19871   0.00211747   0.194278    0.197362   0.198813   0.200215   0.202463  5.90226e-05
t_subj(lc).768  0.0894407   0.00223449  0.0847813   0.0880392  0.0895781  0.0909414  0.0935627  4.80471e-05
t_subj(lc).769   0.148849   0.00130216   0.146092     0.14804   0.148929   0.149788   0.151124   2.8419e-05
t_subj(lc).770   0.166216    0.0008162   0.164425    0.165706   0.166291   0.166799   0.167594  1.78454e-05
t_subj(lc).771  0.0928513   0.00115533  0.0904124   0.0921329  0.0929226  0.0936732  0.0949087  2.42812e-05
t_subj(lc).772  0.0939498   0.00144906  0.0909659   0.0930166  0.0940419  0.0949842  0.0965366   3.2519e-05
t_subj(lc).773   0.190739   0.00135606   0.188035    0.189819    0.19082   0.191706   0.193198  3.76613e-05
t_subj(lc).774   0.173931   0.00108984    0.17166     0.17321   0.174011   0.174703   0.175891  2.33086e-05
t_subj(lc).775   0.100079   0.00135051  0.0972222   0.0991677   0.100178   0.101043   0.102468   2.9374e-05
t_subj(lc).776   0.141282    0.0017181   0.137688    0.140168   0.141407   0.142481   0.144371  3.98954e-05
t_subj(lc).777   0.167949   0.00132392    0.16519    0.167126   0.168012   0.168858   0.170475  3.27221e-05
t_subj(lc).778   0.111038   0.00158992   0.107485    0.110037   0.111172   0.112147   0.113772  3.81567e-05
t_subj(lc).779    0.10977   0.00121831   0.107007    0.109005   0.109894   0.110613   0.111905  2.65136e-05
t_subj(lc).780   0.217867    0.0012615   0.215264    0.217029    0.21793   0.218788   0.220138  3.36445e-05
t_subj(lc).781   0.160074  0.000917838   0.158169    0.159527   0.160116   0.160699   0.161772  2.12163e-05
t_subj(lc).782   0.126024  0.000850734   0.124179    0.125492   0.126085    0.12665   0.127432  1.85958e-05
t_subj(lc).783   0.159413  0.000806847   0.157691      0.1589   0.159482   0.159992   0.160766  1.83572e-05
t_subj(lc).784   0.129361    0.0013244   0.126407    0.128554   0.129459   0.130285   0.131661   3.0959e-05
t_subj(lv).761   0.150815  0.000733418   0.149282    0.150354   0.150862   0.151341   0.152064  1.59174e-05
t_subj(lv).762   0.147778    0.0010922   0.145454    0.147099   0.147855   0.148548    0.14966  2.27319e-05
t_subj(lv).763  0.0939858   0.00153416  0.0908123   0.0929862  0.0940886   0.095063  0.0967048  3.11437e-05
t_subj(lv).764   0.102358   0.00133324  0.0995314    0.101474   0.102462    0.10332   0.104707  3.04952e-05
t_subj(lv).765   0.157373    0.0019413   0.153095    0.156101   0.157499   0.158747   0.160699  4.12347e-05
t_subj(lv).766   0.130435   0.00119249   0.127878    0.129685   0.130506   0.131273   0.132531  2.38406e-05
t_subj(lv).767  0.0922904   0.00130741   0.089448   0.0914768  0.0924022  0.0932247   0.094527  3.06062e-05
t_subj(lv).768  0.0896919   0.00178287  0.0858346   0.0885769  0.0898322   0.090925  0.0927989  3.69587e-05
t_subj(lv).769   0.107313   0.00115192   0.104892    0.106604   0.107387   0.108102   0.109324  2.54634e-05
t_subj(lv).770    0.18909   0.00121282   0.186537    0.188262   0.189192   0.189974   0.191207  2.35955e-05
t_subj(lv).771   0.119584  0.000919291   0.117523    0.119028   0.119651   0.120229   0.121125  1.98256e-05
t_subj(lv).772  0.0963172   0.00134457   0.093508   0.0954276  0.0963926  0.0972631  0.0987199  3.05731e-05
t_subj(lv).773   0.183437   0.00100021   0.181248    0.182803   0.183515   0.184153   0.185091  2.03991e-05
t_subj(lv).774   0.130867   0.00101866   0.128642    0.130236   0.130943   0.131616    0.13257  2.31348e-05
t_subj(lv).775   0.103562   0.00161594   0.100218    0.102532   0.103664   0.104709   0.106495  3.10947e-05
t_subj(lv).776   0.109671  0.000997363   0.107471    0.109052   0.109748   0.110352    0.11141  2.38099e-05
t_subj(lv).777    0.17655   0.00143658   0.173542    0.175643   0.176661   0.177541    0.17907   3.5324e-05
t_subj(lv).778   0.116168   0.00165403   0.112658    0.115111   0.116285   0.117354   0.119077  3.17168e-05
t_subj(lv).779   0.136433   0.00137444   0.133473    0.135579   0.136559   0.137378   0.138863  3.12621e-05
t_subj(lv).780    0.23549   0.00114725   0.232919    0.234787   0.235554   0.236285   0.237501  2.95496e-05
t_subj(lv).781   0.144618  0.000721866   0.143086    0.144146   0.144656   0.145143     0.1459  1.69482e-05
t_subj(lv).782   0.161077   0.00148078   0.157925    0.160144   0.161158   0.162111   0.163728  3.19831e-05
t_subj(lv).783   0.146523  0.000836479   0.144721    0.145987   0.146609   0.147128   0.147929  1.73684e-05
t_subj(lv).784    0.12178   0.00197173   0.117491    0.120507   0.121844   0.123171   0.125259   4.1795e-05
z(hc)            0.457886    0.0093079   0.439383    0.451816   0.458013   0.464037   0.476188  0.000222669
z(hv)            0.451459   0.00955547   0.432254    0.445177   0.451327   0.457995   0.469861  0.000219477
z(lc)            0.413636   0.00936221   0.394959    0.407494   0.413621   0.420024   0.432289  0.000232607
z(lv)            0.427686   0.00937727   0.409148    0.421203   0.427722   0.434041   0.446433  0.000235544
z_std             0.17623    0.0128346    0.15305    0.167298     0.1755   0.184297   0.203705  0.000363523
z_subj(hc).761    0.42341    0.0144325   0.396128    0.413727   0.423382   0.432901   0.452536  0.000410477
z_subj(hc).762   0.462807    0.0143536   0.433742    0.453475   0.463035    0.47232   0.490891  0.000397402
z_subj(hc).763   0.443614    0.0147275   0.415054    0.433615   0.443613   0.454087   0.472255  0.000401777
z_subj(hc).764   0.474242    0.0142266   0.446158    0.464754   0.474524   0.483818   0.502196  0.000395055
z_subj(hc).765   0.432786    0.0153722   0.403119    0.422208   0.432672   0.443351   0.464109  0.000460559
z_subj(hc).766   0.456925    0.0150992   0.426496    0.447024   0.457208   0.467332   0.484941   0.00049426
z_subj(hc).767   0.509786    0.0139583   0.481942    0.500683    0.50942    0.51913   0.538075  0.000395045
z_subj(hc).768   0.498778    0.0143465   0.471356    0.488572   0.498662   0.508729   0.527874  0.000381017
z_subj(hc).769   0.448153    0.0151451   0.419045    0.438122   0.448294    0.45883   0.477268  0.000405479
z_subj(hc).770   0.428974    0.0149658   0.401191    0.418709   0.428969   0.438725   0.458962  0.000475366
z_subj(hc).771   0.518996    0.0156072   0.488425    0.508089   0.519326   0.529246   0.549893  0.000526478
z_subj(hc).772   0.523874    0.0154311   0.494088    0.513317   0.524045   0.534604   0.553977  0.000484127
