                      mean          std         2.5q          25q          50q          75q        97.5q       mc err
v_subj(hc).21     0.432597     0.140934     0.153242     0.337807     0.432679     0.530176     0.711361   0.00341633
v_subj(hc).22     0.482523      0.12021     0.246902     0.401703     0.487258     0.566134      0.71142   0.00247122
v_subj(hc).23     0.940398     0.113067     0.725455     0.861036     0.939198      1.01528      1.16735   0.00277258
v_subj(hv).0      0.615099     0.113523        0.394     0.536267     0.614775      0.69205     0.840866   0.00262018
v_subj(hv).1       0.70898     0.145836     0.422259     0.609997     0.710162     0.810241     0.990192   0.00330581
v_subj(hv).2      0.300298     0.102976     0.103705     0.228956     0.299585     0.367554     0.503558   0.00237264
v_subj(hv).3      0.511638    0.0840967     0.342535     0.454037     0.511543     0.569633      0.67976   0.00196572
v_subj(hv).4      0.535056       0.1592     0.217812     0.424807     0.538319     0.640865     0.848519   0.00391077
v_subj(hv).5       0.39952     0.129797     0.143007     0.311262     0.400454     0.484387     0.654826   0.00300031
v_subj(hv).6        1.0038     0.167794     0.682583     0.891975      1.00009      1.12067      1.34322   0.00424292
v_subj(hv).7      0.700649     0.158677     0.391402     0.592718     0.700141     0.810983      1.01506   0.00376661
v_subj(hv).8      0.476544     0.111692     0.258465     0.398171     0.476024     0.554842      0.68649   0.00252554
v_subj(hv).9      0.650924     0.124635     0.401588     0.567578     0.653438     0.734475     0.886866   0.00287057
v_subj(hv).10     0.240353     0.114751    0.0117037      0.16252     0.240807     0.318822     0.462967   0.00288725
v_subj(hv).11     0.783102     0.145385      0.49657     0.683256     0.786145     0.881791      1.06786    0.0033445
v_subj(hv).12    0.0268515     0.154629    -0.284138    -0.075132    0.0300915     0.131961     0.335486   0.00332335
v_subj(hv).13     0.342294     0.103916     0.139121     0.273118     0.339541     0.413064     0.548106   0.00216757
v_subj(hv).14     0.104448     0.169595    -0.226692   -0.0147893     0.104701     0.221948     0.445827   0.00340657
v_subj(hv).15      0.49563     0.133047     0.227491     0.412777     0.494309     0.585561     0.760144   0.00312769
v_subj(hv).16     -0.09672     0.111602    -0.311059    -0.173804   -0.0950036   -0.0201699     0.119215    0.0024341
v_subj(hv).17     0.454835    0.0871472     0.286784     0.397431     0.453862     0.513003     0.621463   0.00185766
v_subj(hv).18     0.544656    0.0935913     0.365258     0.481892     0.544955     0.606851     0.734018   0.00222627
v_subj(hv).19     0.508393     0.133801     0.261344     0.416263     0.505507     0.598844     0.780797   0.00331085
v_subj(hv).20     0.573948     0.105197     0.370144     0.504121     0.577683     0.644936     0.772069   0.00224469
v_subj(hv).21     0.105489     0.133534    -0.161317    0.0133023     0.107377     0.199058     0.366095   0.00300736
v_subj(hv).22     0.396654     0.122687     0.157851     0.312421     0.399019     0.480987     0.632254   0.00274301
v_subj(hv).23     0.655188     0.106805     0.444516     0.579325     0.655727      0.72866     0.863711   0.00292798
v_subj(lc).0       1.30247     0.113287      1.07367      1.22808      1.30254      1.37887      1.52198   0.00268619
v_subj(lc).1       1.66209     0.144526      1.38626      1.56055      1.66292      1.76027      1.93951   0.00404259
v_subj(lc).2       1.15727      0.10797     0.943531      1.08357      1.15682      1.23129      1.36885   0.00255387
v_subj(lc).3        1.1669     0.087067     0.992726      1.11129      1.16828      1.22761      1.33165   0.00204753
v_subj(lc).4       2.07974     0.162306      1.76515      1.97217       2.0781      2.18459      2.40338    0.0037039
v_subj(lc).5       1.52181     0.130473      1.26942      1.43546      1.52207      1.60832      1.77941   0.00306109
v_subj(lc).6       1.81696     0.173686       1.4755      1.69902      1.81326      1.93836      2.14987   0.00383999
v_subj(lc).7       1.99153     0.192983      1.61016      1.85964      1.99205      2.12407      2.36169     0.004065
v_subj(lc).8       1.88903     0.119134      1.66061      1.80837      1.88774      1.97046      2.11934   0.00290309
v_subj(lc).9       1.52611     0.128688      1.27673      1.43786      1.52676      1.61361      1.77555   0.00317192
