                      mean          std         2.5q          25q          50q          75q        97.5q       mc err
t_subj(hv).21      0.19902   0.00120921     0.196444     0.198253     0.199045     0.199865     0.201303  3.33439e-05
t_subj(hv).22     0.170485    0.0016208      0.16716     0.169418     0.170545     0.171591     0.173481  4.70496e-05
t_subj(hv).23     0.115349   0.00117445     0.112692     0.114665     0.115413     0.116198     0.117392  2.58624e-05
t_subj(lc).0      0.148965   0.00182271     0.145159     0.147786     0.149068     0.150256     0.152257  5.16847e-05
t_subj(lc).1      0.208979   0.00104096     0.206908     0.208277     0.209009     0.209691     0.211013  2.90537e-05
t_subj(lc).2      0.106273   0.00244483     0.101542     0.104674     0.106261     0.107921     0.110909   7.4109e-05
t_subj(lc).3   1.64803e-05  1.88305e-05  7.25294e-08   2.9822e-06  9.73411e-06   2.3641e-05  7.08821e-05  6.96557e-07
t_subj(lc).4      0.218082  0.000957523     0.216175     0.217446     0.218083     0.218769     0.219902  2.49015e-05
t_subj(lc).5       0.17964   0.00140287     0.176714      0.17873     0.179721     0.180598     0.182229  4.09847e-05
t_subj(lc).6      0.229586   0.00074082     0.228039     0.229108     0.229607      0.23008      0.23098  1.97653e-05
t_subj(lc).7      0.239624   0.00065438     0.238276       0.2392     0.239658     0.240076     0.240811  2.11712e-05
t_subj(lc).8      0.146233  0.000914732     0.144259     0.145672     0.146306      0.14686     0.147838  2.19073e-05
t_subj(lc).9      0.176747   0.00138121     0.173897     0.175846     0.176777     0.177717     0.179237  4.21576e-05
t_subj(lc).10     0.125162   0.00192967     0.121165     0.123932     0.125228     0.126448     0.128796   5.9591e-05
t_subj(lc).11     0.227041  0.000893394     0.225198     0.226429      0.22708     0.227656     0.228671  2.62429e-05
t_subj(lc).12     0.239779  0.000669585     0.238439     0.239345     0.239806     0.240241     0.241035  2.03224e-05
t_subj(lc).13    0.0775215   0.00252863    0.0725014    0.0758097    0.0776681    0.0792811    0.0821931    8.386e-05
t_subj(lc).14     0.235574  0.000591395     0.234301     0.235193     0.235598     0.235992     0.236678  1.84075e-05
t_subj(lc).15     0.200819   0.00115923     0.198441     0.200064      0.20088     0.201596     0.202978  3.55144e-05
t_subj(lc).16     0.136473   0.00185182     0.132567     0.135306     0.136547     0.137816     0.139851   5.0719e-05
t_subj(lc).17   1.3708e-05  1.62862e-05  1.05408e-07  2.65235e-06  8.12518e-06  1.89883e-05  5.77046e-05  6.57018e-07
