choice, accuracy, solution,  reward, cumulative_reward, rt,  total_trial_time, iti, cp_with_slow_fast
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.400000000000000000e+01,1.843000000000000000e+03,2.307929992675781250e-01,1.772431850433349609e+00,5.471151757430597895e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.300000000000000000e+01,1.906000000000000000e+03,2.731349468231201172e-01,1.922974109649658203e+00,6.700074261638692130e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.400000000000000000e+01,1.970000000000000000e+03,2.457778453826904297e-01,1.982481002807617188e+00,7.358372694775512368e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.500000000000000000e+01,2.035000000000000000e+03,3.765649795532226562e-01,2.053072929382324219e+00,6.890417045256322925e-01,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.800000000000000000e+01,2.073000000000000000e+03,3.227031230926513672e-01,1.951808929443359375e+00,6.409833050622661954e-01,1.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.500000000000000000e+01,2.108000000000000000e+03,2.547500133514404297e-01,1.655421972274780273e+00,4.133926482110519829e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.700000000000000000e+01,2.175000000000000000e+03,3.178601264953613281e-01,1.910008907318115234e+00,6.066086119208899952e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,5.900000000000000000e+01,2.234000000000000000e+03,3.652129173278808594e-01,2.049501895904541016e+00,6.894522305322495770e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.500000000000000000e+01,2.299000000000000000e+03,2.853271961212158203e-01,1.984646081924438477e+00,7.074916384746813280e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.500000000000000000e+01,2.364000000000000000e+03,3.530039787292480469e-01,2.084724903106689453e+00,7.422463750948724570e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.800000000000000000e+01,2.432000000000000000e+03,2.977769374847412109e-01,1.694638013839721680e+00,4.040017726722292535e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.300000000000000000e+01,2.495000000000000000e+03,3.167488574981689453e-01,1.684856176376342773e+00,3.722776152437593522e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.500000000000000000e+01,2.560000000000000000e+03,3.476650714874267578e-01,1.730530977249145508e+00,3.862434214124702003e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.600000000000000000e+01,2.596000000000000000e+03,2.882850170135498047e-01,1.824649095535278320e+00,5.440908442827057101e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.300000000000000000e+01,2.659000000000000000e+03,2.536690235137939453e-01,1.841809988021850586e+00,6.025059754141215418e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+01,2.719000000000000000e+03,3.347349166870117188e-01,1.647130012512207031e+00,3.167370756142764976e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.600000000000000000e+01,2.785000000000000000e+03,2.767729759216308594e-01,2.001808881759643555e+00,7.348595528731294291e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.500000000000000000e+01,2.850000000000000000e+03,3.768010139465332031e-01,1.706897974014282227e+00,3.422655042249684865e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.400000000000000000e+01,2.914000000000000000e+03,2.818961143493652344e-01,1.813234090805053711e+00,5.386698079565299668e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.200000000000000000e+01,2.976000000000000000e+03,2.952830791473388672e-01,1.635066986083984375e+00,3.406772547913135551e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.200000000000000000e+01,3.038000000000000000e+03,3.220012187957763672e-01,2.026504039764404297e+00,7.168696861645457163e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.300000000000000000e+01,3.101000000000000000e+03,2.847740650177001953e-01,1.578253030776977539e+00,2.956451316597647483e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.700000000000000000e+01,3.168000000000000000e+03,2.581439018249511719e-01,1.572757005691528320e+00,3.351206778237552086e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.500000000000000000e+01,3.233000000000000000e+03,3.189160823822021484e-01,1.620594024658203125e+00,3.057393584139949660e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.100000000000000000e+01,3.294000000000000000e+03,2.442917823791503906e-01,1.834610939025878906e+00,6.068248574810116702e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.800000000000000000e+01,3.362000000000000000e+03,2.129650115966796875e-01,1.915758132934570312e+00,7.058747982848552205e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+01,3.422000000000000000e+03,2.834079265594482422e-01,1.737095117568969727e+00,4.599709339496049210e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.200000000000000000e+01,3.484000000000000000e+03,3.240768909454345703e-01,2.037850856781005859e+00,7.309763769609256556e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.400000000000000000e+01,3.548000000000000000e+03,3.488202095031738281e-01,1.723938941955566406e+00,3.886798862418747724e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.300000000000000000e+01,3.611000000000000000e+03,4.156088829040527344e-01,2.151258945465087891e+00,7.396626734116509283e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.400000000000000000e+01,3.675000000000000000e+03,3.196148872375488281e-01,1.641434907913208008e+00,3.315539555304709007e-01,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,6.600000000000000000e+01,3.741000000000000000e+03,3.143210411071777344e-01,1.899307966232299805e+00,5.973248440068226195e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,6.400000000000000000e+01,3.805000000000000000e+03,2.915527820587158203e-01,1.839487075805664062e+00,5.702554280739626780e-01,0.000000000000000000e+00
