"r_t1","r_t2","c_prob","c_prob_epoch_t0","c_prob_epoch_t1","cp","obs_cp","mu_rewards","std_rewards","condition","trial","trialset","epoch_n","ID","p_id_solution","t0_p","t1_p","epoch_trial"
4.785034,0,0.85098,1,0,1,1,3,1,"lc",255,"23",9,784,112,0.85,0.15,1
3.258738,0,0.851562,1,0,0,0,3,1,"lc",256,"23",9,784,112,0.85,0.15,2
3.37549,0,0.85214,1,0,0,0,3,1,"lc",257,"23",9,784,112,0.85,0.15,3
0.736009,0,0.852713,1,0,0,0,3,1,"lc",258,"23",9,784,112,0.85,0.15,4
0,2.650252,0.849421,0.8,0.2,0,1,3,1,"lc",259,"23",9,784,112,0.85,0.15,5
1.835143,0,0.85,0.833333,0.166667,0,1,3,1,"lc",260,"23",9,784,112,0.85,0.15,6
5.098915,0,0.850575,0.857143,0.142857,0,0,3,1,"lc",261,"23",9,784,112,0.85,0.15,7
2.278483,0,0.851145,0.875,0.125,0,0,3,1,"lc",262,"23",9,784,112,0.85,0.15,8
1.315931,0,0.851711,0.888889,0.111111,0,0,3,1,"lc",263,"23",9,784,112,0.85,0.15,9
2.243644,0,0.852273,0.9,0.1,0,0,3,1,"lc",264,"23",9,784,112,0.85,0.15,10
0,3.230382,0.849057,0.818182,0.181818,0,1,3,1,"lc",265,"23",9,784,112,0.85,0.15,11
2.409307,0,0.849624,0.833333,0.166667,0,1,3,1,"lc",266,"23",9,784,112,0.85,0.15,12
3.92775,0,0.850187,0.846154,0.153846,0,0,3,1,"lc",267,"23",9,784,112,0.85,0.15,13
0,2.270796,0.847015,0.785714,0.214286,0,1,3,1,"lc",268,"23",9,784,112,0.85,0.15,14
0,2.903414,0.843866,0.733333,0.266667,0,0,3,1,"lc",269,"23",9,784,112,0.85,0.15,15
4.053625,0,0.844444,0.75,0.25,0,1,3,1,"lc",270,"23",9,784,112,0.85,0.15,16
1.853721,0,0.845018,0.764706,0.235294,0,0,3,1,"lc",271,"23",9,784,112,0.85,0.15,17
2.798523,0,0.845588,0.777778,0.222222,0,0,3,1,"lc",272,"23",9,784,112,0.85,0.15,18
1.456092,0,0.846154,0.789474,0.210526,0,0,3,1,"lc",273,"23",9,784,112,0.85,0.15,19
0,3.284002,0.843066,0.75,0.25,0,1,3,1,"lc",274,"23",9,784,112,0.85,0.15,20
1.216483,0,0.843636,0.761905,0.238095,0,1,3,1,"lc",275,"23",9,784,112,0.85,0.15,21
2.850466,0,0.844203,0.772727,0.227273,0,0,3,1,"lc",276,"23",9,784,112,0.85,0.15,22
2.799888,0,0.844765,0.782609,0.217391,0,0,3,1,"lc",277,"23",9,784,112,0.85,0.15,23
0,1.859708,0.841727,0.75,0.25,0,1,3,1,"lc",278,"23",9,784,112,0.85,0.15,24
3.316434,0,0.842294,0.76,0.24,0,1,3,1,"lc",279,"23",9,784,112,0.85,0.15,25
2.941956,0,0.842857,0.769231,0.230769,0,0,3,1,"lc",280,"23",9,784,112,0.85,0.15,26
2.323011,0,0.843416,0.777778,0.222222,0,0,3,1,"lc",281,"23",9,784,112,0.85,0.15,27
2.5411,0,0.843972,0.785714,0.214286,0,0,3,1,"lc",282,"23",9,784,112,0.85,0.15,28
2.814004,0,0.844523,0.793103,0.206897,0,0,3,1,"lc",283,"23",9,784,112,0.85,0.15,29
2.619249,0,0.84507,0.8,0.2,0,0,3,1,"lc",284,"23",9,784,112,0.85,0.15,30
2.772831,0,0.845614,0.806452,0.193548,0,0,3,1,"lc",285,"23",9,784,112,0.85,0.15,31
0,4.498203,0.842657,0.78125,0.21875,0,1,3,1,"lc",286,"23",9,784,112,0.85,0.15,32
2.669846,0,0.843206,0.787879,0.212121,0,1,3,1,"lc",287,"23",9,784,112,0.85,0.15,33
0,2.069222,0.84375,0,1,1,1,3,1,"lc",288,"23",10,784,111,0.15,0.85,1
0,3.370014,0.844291,0,1,0,0,3,1,"lc",289,"23",10,784,111,0.15,0.85,2
0,2.649881,0.844828,0,1,0,0,3,1,"lc",290,"23",10,784,111,0.15,0.85,3
0,4.159484,0.845361,0,1,0,0,3,1,"lc",291,"23",10,784,111,0.15,0.85,4
0,2.796822,0.84589,0,1,0,0,3,1,"lc",292,"23",10,784,111,0.15,0.85,5
0,2.689696,0.846416,0,1,0,0,3,1,"lc",293,"23",10,784,111,0.15,0.85,6
0,1.71355,0.846939,0,1,0,0,3,1,"lc",294,"23",10,784,111,0.15,0.85,7
1.831335,0,0.844068,0.125,0.875,0,1,3,1,"lc",295,"23",10,784,111,0.15,0.85,8
0,1.697262,0.844595,0.111111,0.888889,0,1,3,1,"lc",296,"23",10,784,111,0.15,0.85,9
0,3.019531,0.845118,0.1,0.9,0,0,3,1,"lc",297,"23",10,784,111,0.15,0.85,10
0,2.892406,0.845638,0.090909,0.909091,0,0,3,1,"lc",298,"23",10,784,111,0.15,0.85,11
0,3.816564,0.846154,0.083333,0.916667,0,0,3,1,"lc",299,"23",10,784,111,0.15,0.85,12
0,2.296514,0.846667,0.076923,0.923077,0,0,3,1,"lc",300,"23",10,784,111,0.15,0.85,13
1.995987,0,0.845201,1,0,1,1,3,1,"lc",301,"23",11,784,112,0.85,0.15,1
3.529174,0,0.845679,1,0,0,0,3,1,"lc",302,"23",11,784,112,0.85,0.15,2
2.713389,0,0.846154,1,0,0,0,3,1,"lc",303,"23",11,784,112,0.85,0.15,3
4.060673,0,0.846626,1,0,0,0,3,1,"lc",304,"23",11,784,112,0.85,0.15,4
0,4.232013,0.844037,0.8,0.2,0,1,3,1,"lc",305,"23",11,784,112,0.85,0.15,5
3.522058,0,0.844512,0.833333,0.166667,0,1,3,1,"lc",306,"23",11,784,112,0.85,0.15,6
2.227017,0,0.844985,0.857143,0.142857,0,0,3,1,"lc",307,"23",11,784,112,0.85,0.15,7
0,2.275706,0.842424,0.75,0.25,0,1,3,1,"lc",308,"23",11,784,112,0.85,0.15,8
2.93054,0,0.8429,0.777778,0.222222,0,1,3,1,"lc",309,"23",11,784,112,0.85,0.15,9
3.478123,0,0.843373,0.8,0.2,0,0,3,1,"lc",310,"23",11,784,112,0.85,0.15,10
2.886397,0,0.843844,0.818182,0.181818,0,0,3,1,"lc",311,"23",11,784,112,0.85,0.15,11
3.183151,0,0.844311,0.833333,0.166667,0,0,3,1,"lc",312,"23",11,784,112,0.85,0.15,12
2.966789,0,0.844776,0.846154,0.153846,0,0,3,1,"lc",313,"23",11,784,112,0.85,0.15,13
2.593027,0,0.845238,0.857143,0.142857,0,0,3,1,"lc",314,"23",11,784,112,0.85,0.15,14
2.307074,0,0.845697,0.866667,0.133333,0,0,3,1,"lc",315,"23",11,784,112,0.85,0.15,15
1.388424,0,0.846154,0.875,0.125,0,0,3,1,"lc",316,"23",11,784,112,0.85,0.15,16
1.925445,0,0.846608,0.882353,0.117647,0,0,3,1,"lc",317,"23",11,784,112,0.85,0.15,17
1.516499,0,0.847059,0.888889,0.111111,0,0,3,1,"lc",318,"23",11,784,112,0.85,0.15,18
2.878128,0,0.847507,0.894737,0.105263,0,0,3,1,"lc",319,"23",11,784,112,0.85,0.15,19
3.173313,0,0.847953,0.9,0.1,0,0,3,1,"lc",320,"23",11,784,112,0.85,0.15,20
2.944732,0,0.848397,0.904762,0.095238,0,0,3,1,"lc",321,"23",11,784,112,0.85,0.15,21
3.321111,0,0.848837,0.909091,0.090909,0,0,3,1,"lc",322,"23",11,784,112,0.85,0.15,22
1.62549,0,0.849275,0.913043,0.086957,0,0,3,1,"lc",323,"23",11,784,112,0.85,0.15,23
0,3.713145,0.846821,0.875,0.125,0,1,3,1,"lc",324,"23",11,784,112,0.85,0.15,24
2.79119,0,0.847262,0.88,0.12,0,1,3,1,"lc",325,"23",11,784,112,0.85,0.15,25
3.833924,0,0.847701,0.884615,0.115385,0,0,3,1,"lc",326,"23",11,784,112,0.85,0.15,26
3.301491,0,0.848138,0.888889,0.111111,0,0,3,1,"lc",327,"23",11,784,112,0.85,0.15,27
2.07318,0,0.848571,0.892857,0.107143,0,0,3,1,"lc",328,"23",11,784,112,0.85,0.15,28
1.392876,0,0.849003,0.896552,0.103448,0,0,3,1,"lc",329,"23",11,784,112,0.85,0.15,29
2.707574,0,0.849432,0.9,0.1,0,0,3,1,"lc",330,"23",11,784,112,0.85,0.15,30
1.342026,0,0.849858,0.903226,0.096774,0,0,3,1,"lc",331,"23",11,784,112,0.85,0.15,31
3.694542,0,0.850282,0.90625,0.09375,0,0,3,1,"lc",332,"23",11,784,112,0.85,0.15,32
2.247622,0,0.850704,0.909091,0.090909,0,0,3,1,"lc",333,"23",11,784,112,0.85,0.15,33
0,3.599073,0.848315,0.882353,0.117647,0,1,3,1,"lc",334,"23",11,784,112,0.85,0.15,34
3.317198,0,0.848739,0.885714,0.114286,0,1,3,1,"lc",335,"23",11,784,112,0.85,0.15,35
0,2.521746,0.849162,0,1,1,1,3,1,"lc",336,"23",12,784,111,0.15,0.85,1
0,2.5586,0.849582,0,1,0,0,3,1,"lc",337,"23",12,784,111,0.15,0.85,2
0,1.892108,0.85,0,1,0,0,3,1,"lc",338,"23",12,784,111,0.15,0.85,3
3.481302,0,0.847645,0.25,0.75,0,1,3,1,"lc",339,"23",12,784,111,0.15,0.85,4
0,3.869567,0.848066,0.2,0.8,0,1,3,1,"lc",340,"23",12,784,111,0.15,0.85,5
0,1.886545,0.848485,0.166667,0.833333,0,0,3,1,"lc",341,"23",12,784,111,0.15,0.85,6
0,2.965364,0.848901,0.142857,0.857143,0,0,3,1,"lc",342,"23",12,784,111,0.15,0.85,7
0,2.577758,0.849315,0.125,0.875,0,0,3,1,"lc",343,"23",12,784,111,0.15,0.85,8
0,1.667207,0.849727,0.111111,0.888889,0,0,3,1,"lc",344,"23",12,784,111,0.15,0.85,9
0,4.218785,0.850136,0.1,0.9,0,0,3,1,"lc",345,"23",12,784,111,0.15,0.85,10
0,3.150612,0.850543,0.090909,0.909091,0,0,3,1,"lc",346,"23",12,784,111,0.15,0.85,11
0,1.002947,0.850949,0.083333,0.916667,0,0,3,1,"lc",347,"23",12,784,111,0.15,0.85,12
0,1.911481,0.851351,0.076923,0.923077,0,0,3,1,"lc",348,"23",12,784,111,0.15,0.85,13
0,2.905163,0.851752,0.071429,0.928571,0,0,3,1,"lc",349,"23",12,784,111,0.15,0.85,14
0,3.314171,0.852151,0.066667,0.933333,0,0,3,1,"lc",350,"23",12,784,111,0.15,0.85,15
0.685693,0,0.852547,1,0,1,1,3,1,"lc",351,"23",13,784,112,0.85,0.15,1
4.040449,0,0.852941,1,0,0,0,3,1,"lc",352,"23",13,784,112,0.85,0.15,2
2.278014,0,0.853333,1,0,0,0,3,1,"lc",353,"23",13,784,112,0.85,0.15,3
4.266257,0,0.853723,1,0,0,0,3,1,"lc",354,"23",13,784,112,0.85,0.15,4
2.888142,0,0.854111,1,0,0,0,3,1,"lc",355,"23",13,784,112,0.85,0.15,5
1.749717,0,0.854497,1,0,0,0,3,1,"lc",356,"23",13,784,112,0.85,0.15,6
4.407074,0,0.854881,1,0,0,0,3,1,"lc",357,"23",13,784,112,0.85,0.15,7
2.2582,0,0.855263,1,0,0,0,3,1,"lc",358,"23",13,784,112,0.85,0.15,8
1.519824,0,0.855643,1,0,0,0,3,1,"lc",359,"23",13,784,112,0.85,0.15,9
3.48437,0,0.856021,1,0,0,0,3,1,"lc",360,"23",13,784,112,0.85,0.15,10
0,4.546957,0.853786,0.909091,0.090909,0,1,3,1,"lc",361,"23",13,784,112,0.85,0.15,11
0.23042,0,0.854167,0.916667,0.083333,0,1,3,1,"lc",362,"23",13,784,112,0.85,0.15,12
0,2.556236,0.851948,0.846154,0.153846,0,1,3,1,"lc",363,"23",13,784,112,0.85,0.15,13
0,1.351939,0.849741,0.785714,0.214286,0,0,3,1,"lc",364,"23",13,784,112,0.85,0.15,14
0,1.871262,0.847545,0.733333,0.266667,0,0,3,1,"lc",365,"23",13,784,112,0.85,0.15,15
0,4.058632,0.845361,0.6875,0.3125,0,0,3,1,"lc",366,"23",13,784,112,0.85,0.15,16
3.15621,0,0.845758,0.705882,0.294118,0,1,3,1,"lc",367,"23",13,784,112,0.85,0.15,17
3.631321,0,0.846154,0.722222,0.277778,0,0,3,1,"lc",368,"23",13,784,112,0.85,0.15,18
2.037659,0,0.846547,0.736842,0.263158,0,0,3,1,"lc",369,"23",13,784,112,0.85,0.15,19
5.274655,0,0.846939,0.75,0.25,0,0,3,1,"lc",370,"23",13,784,112,0.85,0.15,20
3.30069,0,0.847328,0.761905,0.238095,0,0,3,1,"lc",371,"23",13,784,112,0.85,0.15,21
3.548669,0,0.847716,0.772727,0.227273,0,0,3,1,"lc",372,"23",13,784,112,0.85,0.15,22
2.801172,0,0.848101,0.782609,0.217391,0,0,3,1,"lc",373,"23",13,784,112,0.85,0.15,23
5.136972,0,0.848485,0.791667,0.208333,0,0,3,1,"lc",374,"23",13,784,112,0.85,0.15,24
0,1.391284,0.846348,0.76,0.24,0,1,3,1,"lc",375,"23",13,784,112,0.85,0.15,25
1.254324,0,0.846734,0.769231,0.230769,0,1,3,1,"lc",376,"23",13,784,112,0.85,0.15,26
1.691547,0,0.847118,0.777778,0.222222,0,0,3,1,"lc",377,"23",13,784,112,0.85,0.15,27
0,3.411391,0.8475,0,1,1,1,3,1,"lc",378,"23",14,784,111,0.15,0.85,1
0,2.946598,0.84788,0,1,0,0,3,1,"lc",379,"23",14,784,111,0.15,0.85,2
0,3.204025,0.848259,0,1,0,0,3,1,"lc",380,"23",14,784,111,0.15,0.85,3
0,2.854228,0.848635,0,1,0,0,3,1,"lc",381,"23",14,784,111,0.15,0.85,4
0,2.106757,0.84901,0,1,0,0,3,1,"lc",382,"23",14,784,111,0.15,0.85,5
0,2.8279,0.849383,0,1,0,0,3,1,"lc",383,"23",14,784,111,0.15,0.85,6
0,3.000735,0.849754,0,1,0,0,3,1,"lc",384,"23",14,784,111,0.15,0.85,7
0,3.649673,0.850123,0,1,0,0,3,1,"lc",385,"23",14,784,111,0.15,0.85,8
0,2.223892,0.85049,0,1,0,0,3,1,"lc",386,"23",14,784,111,0.15,0.85,9
0,3.034468,0.850856,0,1,0,0,3,1,"lc",387,"23",14,784,111,0.15,0.85,10
6.160086,0,0.84878,0.090909,0.909091,0,1,3,1,"lc",388,"23",14,784,111,0.15,0.85,11
0,2.824585,0.849148,0.083333,0.916667,0,1,3,1,"lc",389,"23",14,784,111,0.15,0.85,12
0,1.228146,0.849515,0.076923,0.923077,0,0,3,1,"lc",390,"23",14,784,111,0.15,0.85,13
0,1.973352,0.849879,0.071429,0.928571,0,0,3,1,"lc",391,"23",14,784,111,0.15,0.85,14
2.889216,0,0.847826,0.133333,0.866667,0,1,3,1,"lc",392,"23",14,784,111,0.15,0.85,15
0,2.400174,0.848193,0.125,0.875,0,1,3,1,"lc",393,"23",14,784,111,0.15,0.85,16
3.313459,0,0.846154,0.176471,0.823529,0,1,3,1,"lc",394,"23",14,784,111,0.15,0.85,17
0,4.133986,0.846523,0.166667,0.833333,0,1,3,1,"lc",395,"23",14,784,111,0.15,0.85,18
0,3.138826,0.84689,0.157895,0.842105,0,0,3,1,"lc",396,"23",14,784,111,0.15,0.85,19
0,1.92651,0.847255,0.15,0.85,0,0,3,1,"lc",397,"23",14,784,111,0.15,0.85,20
0,5.317482,0.847619,0.142857,0.857143,0,0,3,1,"lc",398,"23",14,784,111,0.15,0.85,21
0,4.996626,0.847981,0.136364,0.863636,0,0,3,1,"lc",399,"23",14,784,111,0.15,0.85,22
0,2.472394,0.848341,0.130435,0.869565,0,0,3,1,"lc",400,"23",14,784,111,0.15,0.85,23
0,2.055808,0.8487,0.125,0.875,0,0,3,1,"lc",401,"23",14,784,111,0.15,0.85,24
0,2.303365,0.849057,0.12,0.88,0,0,3,1,"lc",402,"23",14,784,111,0.15,0.85,25
2.594903,0,0.847059,0.153846,0.846154,0,1,3,1,"lc",403,"23",14,784,111,0.15,0.85,26
0,4.925271,0.847418,0.148148,0.851852,0,1,3,1,"lc",404,"23",14,784,111,0.15,0.85,27
0,2.984674,0.847775,0.142857,0.857143,0,0,3,1,"lc",405,"23",14,784,111,0.15,0.85,28
0,3.313421,0.848131,0.137931,0.862069,0,0,3,1,"lc",406,"23",14,784,111,0.15,0.85,29
2.83275,0,0.848485,1,0,1,1,3,1,"lc",407,"23",15,784,112,0.85,0.15,1
0,4.163439,0.846512,0.5,0.5,0,1,3,1,"lc",408,"23",15,784,112,0.85,0.15,2
2.28047,0,0.846868,0.666667,0.333333,0,1,3,1,"lc",409,"23",15,784,112,0.85,0.15,3
4.385221,0,0.847222,0.75,0.25,0,0,3,1,"lc",410,"23",15,784,112,0.85,0.15,4
2.369463,0,0.847575,0.8,0.2,0,0,3,1,"lc",411,"23",15,784,112,0.85,0.15,5
4.078083,0,0.847926,0.833333,0.166667,0,0,3,1,"lc",412,"23",15,784,112,0.85,0.15,6
0,5.996948,0.845977,0.714286,0.285714,0,1,3,1,"lc",413,"23",15,784,112,0.85,0.15,7
0,3.459671,0.844037,0.625,0.375,0,0,3,1,"lc",414,"23",15,784,112,0.85,0.15,8
2.070767,0,0.844394,0.666667,0.333333,0,1,3,1,"lc",415,"23",15,784,112,0.85,0.15,9
0,-0.253313,0.842466,0.6,0.4,0,1,3,1,"lc",416,"23",15,784,112,0.85,0.15,10
3.254429,0,0.842825,0.636364,0.363636,0,1,3,1,"lc",417,"23",15,784,112,0.85,0.15,11
2.625196,0,0.843182,0.666667,0.333333,0,0,3,1,"lc",418,"23",15,784,112,0.85,0.15,12
2.539658,0,0.843537,0.692308,0.307692,0,0,3,1,"lc",419,"23",15,784,112,0.85,0.15,13
3.717024,0,0.843891,0.714286,0.285714,0,0,3,1,"lc",420,"23",15,784,112,0.85,0.15,14
4.10885,0,0.844244,0.733333,0.266667,0,0,3,1,"lc",421,"23",15,784,112,0.85,0.15,15
1.88664,0,0.844595,0.75,0.25,0,0,3,1,"lc",422,"23",15,784,112,0.85,0.15,16
2.161278,0,0.844944,0.764706,0.235294,0,0,3,1,"lc",423,"23",15,784,112,0.85,0.15,17
3.429602,0,0.845291,0.777778,0.222222,0,0,3,1,"lc",424,"23",15,784,112,0.85,0.15,18
3.729317,0,0.845638,0.789474,0.210526,0,0,3,1,"lc",425,"23",15,784,112,0.85,0.15,19
3.17994,0,0.845982,0.8,0.2,0,0,3,1,"lc",426,"23",15,784,112,0.85,0.15,20
4.236448,0,0.846325,0.809524,0.190476,0,0,3,1,"lc",427,"23",15,784,112,0.85,0.15,21
3.019144,0,0.846667,0.818182,0.181818,0,0,3,1,"lc",428,"23",15,784,112,0.85,0.15,22
2.620686,0,0.847007,0.826087,0.173913,0,0,3,1,"lc",429,"23",15,784,112,0.85,0.15,23
5.45546,0,0.847345,0.833333,0.166667,0,0,3,1,"lc",430,"23",15,784,112,0.85,0.15,24
3.531762,0,0.847682,0.84,0.16,0,0,3,1,"lc",431,"23",15,784,112,0.85,0.15,25
3.969298,0,0.848018,0.846154,0.153846,0,0,3,1,"lc",432,"23",15,784,112,0.85,0.15,26
2.242048,0,0.848352,0.851852,0.148148,0,0,3,1,"lc",433,"23",15,784,112,0.85,0.15,27
2.721245,0,0.848684,0.857143,0.142857,0,0,3,1,"lc",434,"23",15,784,112,0.85,0.15,28
3.364441,0,0.849015,0.862069,0.137931,0,0,3,1,"lc",435,"23",15,784,112,0.85,0.15,29
2.617445,0,0.849345,0.866667,0.133333,0,0,3,1,"lc",436,"23",15,784,112,0.85,0.15,30
0,1.542346,0.847495,0.83871,0.16129,0,1,3,1,"lc",437,"23",15,784,112,0.85,0.15,31
3.945357,0,0.847826,0.84375,0.15625,0,1,3,1,"lc",438,"23",15,784,112,0.85,0.15,32
0,3.589171,0.848156,0,1,1,1,3,1,"lc",439,"23",16,784,111,0.15,0.85,1
0,4.201453,0.848485,0,1,0,0,3,1,"lc",440,"23",16,784,111,0.15,0.85,2
0,2.868006,0.848812,0,1,0,0,3,1,"lc",441,"23",16,784,111,0.15,0.85,3
1.68613,0,0.846983,0.25,0.75,0,1,3,1,"lc",442,"23",16,784,111,0.15,0.85,4
1.817565,0,0.845161,0.4,0.6,0,0,3,1,"lc",443,"23",16,784,111,0.15,0.85,5
0,3.204124,0.845494,0.333333,0.666667,0,1,3,1,"lc",444,"23",16,784,111,0.15,0.85,6
0,4.554078,0.845824,0.285714,0.714286,0,0,3,1,"lc",445,"23",16,784,111,0.15,0.85,7
0,5.113535,0.846154,0.25,0.75,0,0,3,1,"lc",446,"23",16,784,111,0.15,0.85,8
0,4.128393,0.846482,0.222222,0.777778,0,0,3,1,"lc",447,"23",16,784,111,0.15,0.85,9
0,3.66424,0.846809,0.2,0.8,0,0,3,1,"lc",448,"23",16,784,111,0.15,0.85,10
1.7231,0,0.845011,0.272727,0.727273,0,1,3,1,"lc",449,"23",16,784,111,0.15,0.85,11
3.145933,0,0.84322,0.333333,0.666667,0,0,3,1,"lc",450,"23",16,784,111,0.15,0.85,12
0,5.223067,0.843552,0.307692,0.692308,0,1,3,1,"lc",451,"23",16,784,111,0.15,0.85,13
0,2.677571,0.843882,0.285714,0.714286,0,0,3,1,"lc",452,"23",16,784,111,0.15,0.85,14
0,2.584774,0.844211,0.266667,0.733333,0,0,3,1,"lc",453,"23",16,784,111,0.15,0.85,15
0,5.168563,0.844538,0.25,0.75,0,0,3,1,"lc",454,"23",16,784,111,0.15,0.85,16
0,3.223715,0.844864,0.235294,0.764706,0,0,3,1,"lc",455,"23",16,784,111,0.15,0.85,17
2.226603,0,0.843096,0.277778,0.722222,0,1,3,1,"lc",456,"23",16,784,111,0.15,0.85,18
0,1.607993,0.843424,0.263158,0.736842,0,1,3,1,"lc",457,"23",16,784,111,0.15,0.85,19
0,2.569532,0.841667,0,1,1,0,3,1,"lc",458,"23",17,784,112,0.85,0.15,1
2.874285,0,0.841996,0.5,0.5,0,1,3,1,"lc",459,"23",17,784,112,0.85,0.15,2
4.595324,0,0.842324,0.666667,0.333333,0,0,3,1,"lc",460,"23",17,784,112,0.85,0.15,3
2.83811,0,0.84265,0.75,0.25,0,0,3,1,"lc",461,"23",17,784,112,0.85,0.15,4
4.179436,0,0.842975,0.8,0.2,0,0,3,1,"lc",462,"23",17,784,112,0.85,0.15,5
3.623623,0,0.843299,0.833333,0.166667,0,0,3,1,"lc",463,"23",17,784,112,0.85,0.15,6
0,1.701095,0.841564,0.714286,0.285714,0,1,3,1,"lc",464,"23",17,784,112,0.85,0.15,7
0,4.432301,0.839836,0.625,0.375,0,0,3,1,"lc",465,"23",17,784,112,0.85,0.15,8
4.107199,0,0.840164,0.666667,0.333333,0,1,3,1,"lc",466,"23",17,784,112,0.85,0.15,9
3.832068,0,0.840491,0.7,0.3,0,0,3,1,"lc",467,"23",17,784,112,0.85,0.15,10
2.718471,0,0.840816,0.727273,0.272727,0,0,3,1,"lc",468,"23",17,784,112,0.85,0.15,11
4.45341,0,0.841141,0.75,0.25,0,0,3,1,"lc",469,"23",17,784,112,0.85,0.15,12
1.88498,0,0.841463,0.769231,0.230769,0,0,3,1,"lc",470,"23",17,784,112,0.85,0.15,13
0,2.328196,0.839757,0.714286,0.285714,0,1,3,1,"lc",471,"23",17,784,112,0.85,0.15,14
2.162157,0,0.840081,0.733333,0.266667,0,1,3,1,"lc",472,"23",17,784,112,0.85,0.15,15
2.948559,0,0.840404,0.75,0.25,0,0,3,1,"lc",473,"23",17,784,112,0.85,0.15,16
3.644076,0,0.840726,0.764706,0.235294,0,0,3,1,"lc",474,"23",17,784,112,0.85,0.15,17
2.708687,0,0.841046,0.777778,0.222222,0,0,3,1,"lc",475,"23",17,784,112,0.85,0.15,18
0,3.000614,0.839357,0.736842,0.263158,0,1,3,1,"lc",476,"23",17,784,112,0.85,0.15,19
3.285591,0,0.839679,0.75,0.25,0,1,3,1,"lc",477,"23",17,784,112,0.85,0.15,20
3.891394,0,0.84,0.761905,0.238095,0,0,3,1,"lc",478,"23",17,784,112,0.85,0.15,21
4.081615,0,0.840319,0.772727,0.227273,0,0,3,1,"lc",479,"23",17,784,112,0.85,0.15,22
3.248893,0,0.840637,0.782609,0.217391,0,0,3,1,"lc",480,"23",17,784,112,0.85,0.15,23
2.82674,0,0.840954,0.791667,0.208333,0,0,3,1,"lc",481,"23",17,784,112,0.85,0.15,24
5.179127,0,0.84127,0.8,0.2,0,0,3,1,"lc",482,"23",17,784,112,0.85,0.15,25
2.82345,0,0.841584,0.807692,0.192308,0,0,3,1,"lc",483,"23",17,784,112,0.85,0.15,26
3.134125,0,0.841897,0.814815,0.185185,0,0,3,1,"lc",484,"23",17,784,112,0.85,0.15,27
0,2.957112,0.840237,0.785714,0.214286,0,1,3,1,"lc",485,"23",17,784,112,0.85,0.15,28
0,3.244175,0.838583,0.758621,0.241379,0,0,3,1,"lc",486,"23",17,784,112,0.85,0.15,29
1.731843,0,0.8389,0.766667,0.233333,0,1,3,1,"lc",487,"23",17,784,112,0.85,0.15,30
0,3.919339,0.837255,0.741935,0.258065,0,1,3,1,"lc",488,"23",17,784,112,0.85,0.15,31
2.870688,0,0.837573,0.75,0.25,0,1,3,1,"lc",489,"23",17,784,112,0.85,0.15,32
2.851096,0,0.837891,0.757576,0.242424,0,0,3,1,"lc",490,"23",17,784,112,0.85,0.15,33
2.485477,0,0.838207,0.764706,0.235294,0,0,3,1,"lc",491,"23",17,784,112,0.85,0.15,34
0,2.679466,0.836576,0.742857,0.257143,0,1,3,1,"lc",492,"23",17,784,112,0.85,0.15,35
1.820715,0,0.836893,0.75,0.25,0,1,3,1,"lc",493,"23",17,784,112,0.85,0.15,36
2.278484,0,0.837209,0.756757,0.243243,0,0,3,1,"lc",494,"23",17,784,112,0.85,0.15,37
0,2.576264,0.837524,0,1,1,1,3,1,"lc",495,"23",18,784,111,0.15,0.85,1
0,1.238794,0.837838,0,1,0,0,3,1,"lc",496,"23",18,784,111,0.15,0.85,2
0,0.749697,0.83815,0,1,0,0,3,1,"lc",497,"23",18,784,111,0.15,0.85,3
0,5.285935,0.838462,0,1,0,0,3,1,"lc",498,"23",18,784,111,0.15,0.85,4
0,3.411098,0.838772,0,1,0,0,3,1,"lc",499,"23",18,784,111,0.15,0.85,5
0,3.303831,0.83908,0,1,0,0,3,1,"lc",500,"23",18,784,111,0.15,0.85,6
0,2.733859,0.839388,0,1,0,0,3,1,"lc",501,"23",18,784,111,0.15,0.85,7
1.763933,0,0.837786,0.125,0.875,0,1,3,1,"lc",502,"23",18,784,111,0.15,0.85,8
0,2.719671,0.838095,0.111111,0.888889,0,1,3,1,"lc",503,"23",18,784,111,0.15,0.85,9
5.413008,0,0.836502,0.2,0.8,0,1,3,1,"lc",504,"23",18,784,111,0.15,0.85,10
0,2.575575,0.836812,0.181818,0.818182,0,1,3,1,"lc",505,"23",18,784,111,0.15,0.85,11
0,2.867155,0.837121,0.166667,0.833333,0,0,3,1,"lc",506,"23",18,784,111,0.15,0.85,12
0,3.230348,0.837429,0.153846,0.846154,0,0,3,1,"lc",507,"23",18,784,111,0.15,0.85,13
2.640738,0,0.835849,0.214286,0.785714,0,1,3,1,"lc",508,"23",18,784,111,0.15,0.85,14
1.413929,0,0.834275,0.266667,0.733333,0,0,3,1,"lc",509,"23",18,784,111,0.15,0.85,15
4.326926,0,0.832707,0.3125,0.6875,0,0,3,1,"lc",510,"23",18,784,111,0.15,0.85,16
0,1.671138,0.833021,0.294118,0.705882,0,1,3,1,"lc",511,"23",18,784,111,0.15,0.85,17
0,4.43696,0.833333,0.277778,0.722222,0,0,3,1,"lc",512,"23",18,784,111,0.15,0.85,18
0,4.318941,0.833645,0.263158,0.736842,0,0,3,1,"lc",513,"23",18,784,111,0.15,0.85,19
0,2.23525,0.833955,0.25,0.75,0,0,3,1,"lc",514,"23",18,784,111,0.15,0.85,20
